科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
005132,東吳大學,微生物學系應用微生物組,18,--,均標,--,--,均標,--,--,--,3,--,--,10,--,104.4.12,104.4.12,自=9,英=11,,,,,有
005142,東吳大學,微生物學系生物科技組,18,--,均標,均標,--,均標,--,--,--,3,--,--,10,--,104.4.12,104.4.12,自=9,英=12,,,,,有
005152,東吳大學,心理學系,27,後標,均標,後標,--,--,--,--,6,3,6,--,--,--,104.4.12,104.4.12,國+數=21,英=12,,,,,有
005162,東吳大學,法律學系,80,前標,前標,--,--,--,--,--,3,3.5,--,--,--,4,104.4.12,104.4.12,總=60,英=13,國=13,,,,有
005172,東吳大學,經濟學系,90,--,均標,前標,--,--,--,--,--,4,3,--,--,--,--,--,英=9,數=10,,,,,無
005182,東吳大學,會計學系,96,--,均標,均標,--,--,均標,--,--,3,3,--,--,6,--,--,總=56,英+數=23,,,,,有
005192,東吳大學,企業管理學系,106,均標,均標,均標,--,--,--,--,5,3,3,--,--,--,--,--,國=11,英+數=21,,,,,有
005202,東吳大學,國際經營與貿易學系,60,均標,前標,均標,--,--,--,--,3,4,3,--,--,--,104.4.11,104.4.11,英=12,國+數=21,,,,,有
005212,東吳大學,財務工程與精算數學系,100,--,後標,均標,--,--,均標,--,5,4,3,--,--,--,104.4.12,104.4.12,國=9,英=9,數=10,,,,有
005222,東吳大學,資訊管理學系,75,--,均標,均標,--,--,--,--,--,5,3,--,--,--,104.4.11,104.4.11,英=9,數=8,,,,,有
005232,東吳大學,巨量資料管理學院學士學位學程,60,--,均標,均標,--,--,均標,--,--,--,3,--,--,6,104.4.11,104.4.11,總=47,數=9,,,,,有
006012,國立政治大學,中國文學系,17,頂標,前標,--,前標,--,--,--,2.5,10,--,15,--,--,104.4.12,104.4.12,社=13,英=13,國=15,,,,有
006022,國立政治大學,歷史學系,13,前標,前標,--,前標,--,--,--,6,5,--,3,--,8,104.4.11,104.4.11,總=63,國=13,英=14,社=15,,,有
006032,國立政治大學,哲學系,29,前標,前標,--,--,--,--,B級,4,3,--,--,--,5,104.4.12,104.4.12,總=62,國=13,英=14,,,,有
006042,國立政治大學,教育學系,17,均標,均標,--,--,--,--,B級,3,2.5,--,--,--,--,104.4.11,104.4.11,國=15,英=13,,,,,有
006062,國立政治大學,政治學系,16,前標,前標,--,前標,--,--,--,8,7,--,6,--,2,104.4.18,104.4.18,國=13,英=13,社=14,總=68,,,有
006072,國立政治大學,社會學系,15,前標,前標,均標,前標,--,--,--,--,4,5,3,--,--,104.4.17,104.4.17,數=11,英=13,社=14,,,,有
006082,國立政治大學,財政學系,33,前標,前標,前標,--,--,--,--,4,3,1.5,--,--,5,104.4.11,104.4.11,總=66,國=13,英=14,數=13,,,有
006092,國立政治大學,公共行政學系,19,前標,前標,--,前標,--,--,B級,5,3,--,4,--,6,104.4.17,104.4.17,總=66,國=14,社=14,英=14,,,有
006102,國立政治大學,地政學系土地資源規劃組,14,前標,前標,前標,前標,--,--,--,4,6,6,--,--,2.5,104.4.18,104.4.18,英+數=25,國=14,總=67,,,,有
006112,國立政治大學,地政學系土地管理組,12,前標,前標,前標,前標,--,--,--,5,5,4,--,--,2.5,104.4.18,104.4.18,國+英=28,數=11,總=67,,,,有
006122,國立政治大學,地政學系土地測量與資訊組,13,前標,前標,前標,--,前標,--,--,3,3,4,--,--,2.5,104.4.18,104.4.18,數=12,國+英=27,總=65,,,,有
006132,國立政治大學,經濟學系,30,--,--,--,--,--,前標,--,--,--,--,--,--,3,104.4.17,104.4.17,總=70,,,,,,有
006142,國立政治大學,民族學系,17,前標,前標,--,前標,--,--,--,--,--,--,--,--,3,104.4.17,104.4.17,總=63,,,,,,有
006152,國立政治大學,外交學系,19,前標,前標,均標,前標,均標,--,--,4,3,--,--,--,10,104.4.18,104.4.18,總=66,國=14,英=15,,,,有
006162,國立政治大學,國際經營與貿易學系,34,前標,前標,前標,--,--,--,--,3,4,5,--,--,--,104.4.17,104.4.17,數=13,英=14,國=14,,,,有
006172,國立政治大學,金融學系,19,前標,前標,前標,均標,均標,--,--,4,3,3,--,--,6,104.4.17,104.4.17,總=70,國=14,英+數=28,,,,有
006182,國立政治大學,會計學系,35,均標,均標,均標,均標,--,--,--,5,2,2,--,--,5,104.4.17,104.4.17,國+總=81,英+數=28,,,,,有
006192,國立政治大學,統計學系,16,--,前標,頂標,--,--,--,--,--,5,6,--,--,2.5,104.4.11,104.4.11,數=13,英=14,總=68,,,,有
006202,國立政治大學,企業管理學系,31,前標,前標,前標,--,--,--,--,4,3,3,--,--,5,104.4.18,104.4.18,總=68,國=14,英+數=27,,,,有
006212,國立政治大學,資訊管理學系,24,--,--,--,--,--,前標,--,--,--,--,--,--,2,104.4.18,104.4.18,總=69,,,,,,有
006222,國立政治大學,財務管理學系,17,前標,前標,前標,--,--,--,--,5,4,3,--,--,6,104.4.11,104.4.11,總=70,國=14,英=14,數=14,,,有
006232,國立政治大學,風險管理與保險學系,13,前標,前標,前標,--,--,--,--,3,3,3,--,--,4,104.4.18,104.4.18,總=70,國+英+數=42,,,,,有
006242,國立政治大學,傳播學院大一大二不分系,49,前標,前標,--,--,--,--,--,3,3,--,--,--,3,104.4.19,104.4.19,國+英+總=97,,,,,,無
006252,國立政治大學,英國語文學系,18,均標,前標,--,--,--,--,A級,--,3,--,--,--,--,104.4.11,104.4.11,英=15,,,,,,有
006262,國立政治大學,阿拉伯語文學系,17,前標,頂標,均標,--,--,--,--,3,4,--,--,--,5,104.4.12,104.4.12,總=61,英=14,國=14,,,,有
006272,國立政治大學,斯拉夫語文學系,15,前標,前標,--,前標,--,--,B級,3,2.5,--,4,--,5,104.4.10,104.4.10,總=63,社=14,國=14,英=14,,,有
006282,國立政治大學,日本語文學系,11,前標,前標,均標,前標,--,--,--,4,3,--,--,--,--,104.4.11,104.4.11,國=14,英=15,,,,,有
006292,國立政治大學,韓國語文學系,11,前標,前標,--,--,--,--,A級,4,3,--,4,--,5,104.4.11,104.4.11,總=64,國+社=28,英=14,,,,有
006302,國立政治大學,土耳其語文學系,12,均標,均標,--,--,--,--,A級,4,3,--,--,--,--,104.4.10,104.4.10,國=14,英=14,,,,,有
006312,國立政治大學,歐洲語文學系法文組,7,前標,前標,--,--,--,--,A級,4,3,--,--,--,--,104.4.10,104.4.10,國=15,英=15,,,,,有
006322,國立政治大學,歐洲語文學系德文組,8,前標,前標,--,--,--,--,A級,4,3,--,--,--,--,104.4.10,104.4.10,國=15,英=15,,,,,有
006332,國立政治大學,歐洲語文學系西班牙文組,8,前標,前標,--,--,--,--,A級,4,3,--,--,--,--,104.4.10,104.4.10,國=15,英=15,,,,,有
006342,國立政治大學,法律學系,86,--,--,--,--,--,前標,--,--,--,--,--,--,2,104.4.18,104.4.18,總=70,,,,,,有
006352,國立政治大學,應用數學系,11,--,均標,前標,--,--,--,--,--,--,4,--,--,--,104.4.11,104.4.11,數=15,,,,,,有
006362,國立政治大學,心理學系,13,均標,均標,均標,--,均標,--,B級,--,5,3.5,--,--,6,104.4.11,104.4.11,總=68,英=14,數=13,,,,有
006372,國立政治大學,資訊科學系,17,均標,均標,前標,--,均標,--,--,--,--,2.5,--,--,3,104.4.18,104.4.18,總=68,數=14,,,,,有
006382,國立政治大學,不分系招生(政星組),35,--,--,--,--,--,前標,--,3,2,--,--,--,4,--,--,總=57,國=10,英=11,,,,有
007012,高雄醫學大學,醫學系,82,前標,前標,前標,--,前標,前標,A級,7,3,6,--,3,3,104.4.10,104.4.12,國=14,數=14,英+自+總=103,,,,有
007022,高雄醫學大學,運動醫學系,30,--,均標,--,--,均標,--,--,--,6,--,--,3,--,104.4.10,104.4.10,英=11,自=12,,,,,有
007032,高雄醫學大學,呼吸治療學系,25,--,均標,--,--,均標,--,--,--,2.5,--,--,2.5,--,104.4.11,104.4.11,英+自=26,,,,,,有
007042,高雄醫學大學,牙醫學系,25,前標,前標,前標,--,前標,--,A級,6,6,6,--,4,3,104.4.10,104.4.11,國+英+數=42,自=15,總=72,,,,有
007052,高雄醫學大學,口腔衛生學系,20,後標,均標,後標,--,均標,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=54,,,,,,有
007062,高雄醫學大學,藥學系,60,前標,前標,前標,--,前標,前標,A級,--,3,--,--,3,4,104.4.10,104.4.12,總=68,英+自=29,,,,,有
007072,高雄醫學大學,香粧品學系,30,均標,均標,--,--,均標,--,C級,3,3,--,--,3,--,104.4.11,104.4.11,國+英+自=37,,,,,,有
007082,高雄醫學大學,護理學系,40,--,均標,--,--,均標,--,--,--,3,--,--,3,--,104.4.3,104.4.3,英+自=25,,,,,,有
007092,高雄醫學大學,醫學檢驗生物技術學系,25,--,均標,--,--,均標,--,--,--,3,--,--,3,--,104.4.10,104.4.10,英+自=27,,,,,,有
007102,高雄醫學大學,醫學影像暨放射科學系,30,--,均標,均標,--,--,--,--,--,3,3,--,--,--,104.4.10,104.4.10,英+數=24,,,,,,有
007112,高雄醫學大學,公共衛生學系,20,--,後標,均標,--,--,--,--,--,3,3,--,--,--,104.4.10,104.4.10,英+數=21,,,,,,有
007122,高雄醫學大學,心理學系,30,後標,均標,均標,後標,後標,--,--,--,--,--,--,--,3,104.4.11,104.4.12,總=64,,,,,,無
007132,高雄醫學大學,職能治療學系,12,均標,均標,均標,均標,均標,均標,--,--,4,--,--,6,--,104.4.3,104.4.3,自=14,英=14,,,,,有
007142,高雄醫學大學,物理治療學系,22,均標,均標,均標,--,--,均標,--,--,--,--,--,--,3,104.4.3,104.4.3,總=67,,,,,,有
007152,高雄醫學大學,醫學社會學與社會工作學系,25,均標,均標,底標,--,--,--,--,10,3,--,--,--,--,104.4.11,104.4.11,國=11,英=13,,,,,有
007162,高雄醫學大學,醫務管理暨醫療資訊學系,35,--,均標,均標,--,--,--,--,--,3,3,--,--,--,104.4.11,104.4.12,英+數=21,,,,,,有
007172,高雄醫學大學,醫藥暨應用化學系醫藥化學組,16,--,--,--,--,均標,--,--,--,5,--,--,3,3,104.4.3,104.4.3,英=12,自+總=78,,,,,有
007182,高雄醫學大學,醫藥暨應用化學系應用化學組,16,--,--,--,--,均標,--,--,--,5,--,--,3,3,104.4.3,104.4.3,英=13,自+總=74,,,,,有
007192,高雄醫學大學,生物醫學暨環境生物學系,16,後標,均標,後標,--,均標,--,--,--,5,--,--,3,8,104.4.3,104.4.3,總=56,英=11,自=13,,,,有
007202,高雄醫學大學,生物科技學系,15,--,均標,--,--,均標,--,--,--,5,4,--,3,--,104.4.10,104.4.10,英=12,數=10,自=12,,,,有
007212,高雄醫學大學,護理學系(公費生),2,--,均標,--,--,均標,--,--,--,3,--,--,3,--,104.4.3,104.4.3,英+自=28,,,,,,無
008012,中原大學,應用數學系,72,--,後標,後標,--,後標,--,--,--,--,3,--,--,--,104.4.18,104.4.18,數=10,,,,,,有
008022,中原大學,物理學系物理組,37,--,後標,均標,--,後標,--,--,--,--,4,--,--,3,104.4.18,104.4.18,數=7,總=44,,,,,有
008032,中原大學,物理學系光電與材料科學組,37,--,後標,均標,--,後標,--,--,--,--,4,--,--,3,104.4.18,104.4.18,數=7,總=47,,,,,有
008042,中原大學,化學系化學組,25,--,均標,均標,--,均標,--,--,--,4,5,--,3,--,104.4.18,104.4.18,數=7,英=10,自=11,,,,有
008052,中原大學,化學系材料化學組,24,--,均標,均標,--,均標,--,--,--,4,5,--,3,--,104.4.18,104.4.18,數=7,英=9,自=10,,,,有
008062,中原大學,心理學系,32,均標,均標,--,--,後標,--,--,--,4,3,--,5,--,104.4.18,104.4.18,自=9,英=10,數=8,,,,有
008072,中原大學,生物科技學系,60,--,後標,後標,--,均標,--,--,--,4,5,--,3,--,104.4.18,104.4.18,數=6,英=8,自=10,,,,有
008082,中原大學,化學工程學系綠能製程組,35,--,後標,後標,--,後標,均標,--,--,3,3,--,3,--,104.4.18,104.4.18,英+數+自=24,,,,,,無
008092,中原大學,化學工程學系生化工程組,35,--,後標,後標,--,後標,均標,--,--,3,3,--,3,--,104.4.18,104.4.18,英+數+自=28,,,,,,有
008102,中原大學,化學工程學系材料工程組,35,--,後標,後標,--,後標,均標,--,--,3,3,--,3,--,104.4.18,104.4.18,英+數+自=32,,,,,,有
008112,中原大學,土木工程學系,105,--,後標,--,--,--,--,--,--,--,5,--,--,3,104.4.18,104.4.18,數=1,總=48,,,,,有
008122,中原大學,機械工程學系,110,--,後標,後標,--,--,--,--,--,--,5,--,5,3,104.4.18,104.4.18,數+自=19,總=52,,,,,有
008132,中原大學,生物醫學工程學系,61,--,後標,--,--,均標,--,--,--,5,3,--,3,6,104.4.18,104.4.18,總=46,英=8,數+自=20,,,,有
008142,中原大學,環境工程學系,25,--,後標,--,--,--,--,--,--,5,3,--,3,6,104.4.18,104.4.18,總=48,英=8,數+自=19,,,,有
008152,中原大學,電機資訊學院學士班,22,--,均標,均標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=44,,,,,,無
008162,中原大學,工業與系統工程學系工程組,67,--,後標,後標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=50,,,,,,有
008172,中原大學,工業與系統工程學系管理組,30,--,後標,後標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=51,,,,,,有
008182,中原大學,電子工程學系,84,--,後標,後標,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=53,,,,,,有
008192,中原大學,資訊工程學系,60,--,後標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=56,,,,,,有
008202,中原大學,電機工程學系,60,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=56,,,,,,有
008212,中原大學,企業管理學系服務業管理組,20,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=53,,,,,,有
008222,中原大學,企業管理學系高科技業管理組,20,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=47,,,,,,無
008232,中原大學,企業管理學系工商管理組,40,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=53,,,,,,有
008242,中原大學,國際經營與貿易學系,30,--,均標,後標,--,--,--,--,3,3,3,--,--,--,104.4.18,104.4.18,國+英+數=32,,,,,,有
008252,中原大學,會計學系,35,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=55,,,,,,有
008262,中原大學,資訊管理學系,25,--,後標,--,--,--,均標,--,--,--,--,--,--,3,104.4.18,104.4.18,總=54,,,,,,有
008272,中原大學,財務金融學系,35,--,均標,--,--,--,--,--,--,--,--,--,--,3,104.4.18,104.4.18,總=56,,,,,,有
008282,中原大學,財經法律學系,60,均標,均標,--,--,--,--,--,5,3,3,3,--,--,104.4.18,104.4.18,國=11,英+數+社=32,,,,,無
008292,中原大學,建築學系,30,--,均標,--,--,--,均標,--,--,--,--,--,--,3,104.4.18,104.4.18,總=61,,,,,,有
008302,中原大學,室內設計學系,28,--,均標,--,--,--,均標,--,--,--,--,--,--,3,104.4.18,104.4.18,總=57,,,,,,有
008312,中原大學,商業設計學系,25,均標,均標,--,均標,--,--,--,4,6,--,8,--,3,104.4.18,104.4.18,社=12,英=11,國=13,總=55,,,有
008322,中原大學,景觀學系,32,--,後標,--,--,--,均標,--,--,--,--,--,--,3,104.4.18,104.4.18,總=53,,,,,,有
008332,中原大學,特殊教育學系,30,均標,均標,--,--,--,--,--,3,3,3,--,--,--,104.4.18,104.4.18,國+英+數=28,,,,,,有
008342,中原大學,應用外國語文學系,32,--,前標,--,--,--,均標,--,4,3,--,5,--,--,104.4.18,104.4.18,社=12,國=12,英=13,,,,有
008352,中原大學,應用華語文學系,60,均標,後標,--,--,--,--,--,3,5,--,6,--,--,104.4.18,104.4.18,社=10,英=9,國=12,,,,有
009012,東海大學,中國文學系,50,均標,--,--,--,--,--,--,3,--,--,--,--,8,104.4.12,104.4.12,總=44,國=13,,,,,有
009022,東海大學,外國語文學系,55,均標,頂標,--,均標,--,--,--,4,3,--,--,--,--,104.4.12,104.4.12,國=11,英=14,,,,,無
009032,東海大學,歷史學系,29,--,--,--,均標,--,--,--,5,5,--,3,--,--,104.4.12,104.4.12,國+英=21,社=13,,,,,有
009042,東海大學,日本語言文化學系,58,均標,均標,--,--,--,--,--,5,3,--,--,--,--,104.4.12,104.4.12,國=11,英=12,,,,,有
009052,東海大學,哲學系,30,均標,--,--,--,--,--,--,--,3.5,4,--,--,3,104.4.12,104.4.12,數=4,英=7,總=43,,,,有
009062,東海大學,應用物理學系材料及奈米科技組,20,--,後標,均標,--,--,--,C級,--,4,3,--,4,--,104.4.11,104.4.11,英+自=17,數=9,,,,,有
009072,東海大學,應用物理學系光電組,20,--,後標,均標,--,--,--,C級,--,4,3,--,4,--,104.4.11,104.4.11,英+自=17,數=9,,,,,有
009082,東海大學,化學系化學組,25,--,後標,--,--,後標,--,--,--,6,4,--,3,--,--,--,英=8,數=7,自=11,,,,有
009092,東海大學,化學系化學生物組,25,--,後標,--,--,後標,--,--,--,6,4,--,3,--,--,--,英=8,數=8,自=10,,,,有
009102,東海大學,生命科學系生物醫學組,30,均標,均標,--,--,均標,均標,--,--,8,--,--,5,3,104.4.11,104.4.11,英=10,自=10,總=54,,,,有
009112,東海大學,生命科學系生態暨生物多樣性組,30,--,均標,--,--,均標,均標,--,--,--,--,--,--,3,104.4.11,104.4.11,總=51,,,,,,有
009122,東海大學,應用數學系,25,--,--,均標,--,--,--,C級,--,--,5,--,--,3,--,--,數=10,總=49,,,,,有
009132,東海大學,化學工程與材料工程學系,66,--,--,均標,--,均標,--,--,--,--,3,--,4,--,104.4.11,104.4.11,自=10,數=9,,,,,有
009142,東海大學,工業工程與經營資訊學系,82,--,均標,--,--,--,--,--,--,5,6,--,--,3,104.4.11,104.4.11,數=3,英=9,總=44,,,,有
009152,東海大學,環境科學與工程學系,50,--,後標,後標,--,--,--,--,--,3,5,--,--,4,104.4.11,104.4.11,數=5,總=44,英=8,,,,有
009162,東海大學,資訊工程學系資電工程組,31,--,--,後標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=52,,,,,,有
009172,東海大學,資訊工程學系數位創意組,21,--,後標,--,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=53,,,,,,有
009182,東海大學,資訊工程學系軟體工程組,34,--,--,後標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=52,,,,,,無
009192,東海大學,電機工程學系IC設計與無線通訊組,22,--,--,均標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=51,,,,,,有
009202,東海大學,電機工程學系奈米電子與能源技術組,24,--,--,--,--,均標,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=51,,,,,,有
009212,東海大學,企業管理學系(行銷與數位經營組),29,--,均標,--,--,--,均標,--,--,--,--,--,--,3,104.4.12,104.4.12,總=54,,,,,,有
009222,東海大學,企業管理學系(綠色與永續發展組),21,--,--,--,--,--,均標,--,--,--,--,--,--,3,104.4.12,104.4.12,總=52,,,,,,有
